candidate_id,family,mechanism_family,timeframe,context,trigger,confirmation,participation,participation_style,invalidation,risk_model,exit_family,time_stop_bars,session_filter,modules,transfer_risk_prior,mechanism_signature,priority_seed,novelty_score,beam_score,source_branch,hypothesis,economic_fingerprint
s70_ec43126148d25855,exhaustion_mean_reversion,exhaustion_mean_reversion,2h,range,stretch_extreme_revert,flow_exhaustion_confirm,mean_snap,mean_snap,trend_resume,mean_reversion,time_exit,4,any_session,"['flow_regime_engine', 'trade_geometry_layer']",0.4,70c7214a37a23ed97da8,0.83,0.692727,0.6125,mechanism_generator,"{'context': 'range', 'trigger': 'stretch_extreme_revert', 'participation': 'mean_snap', 'invalidation': 'trend_resume', 'risk_model': 'mean_reversion', 'exit_family': 'time_exit', 'time_stop_bars': 4, 'session_filter': 'any_session'}",70c7214a37a23ed97da8
s70_f5b054fa564c195d,squeeze_flow_breakout,squeeze_flow_breakout,15m,transition,compression_breakout,flow_burst_confirm,opening_drive,opening_drive,volatility_recompression,breakout_follow_through,trailing_atr,24,any_session,"['volatility_regime_engine', 'flow_regime_engine', 'mtf_bias_completion']",0.24,7969b68f1c85c53d2040,0.83,0.692727,0.5,mechanism_generator,"{'context': 'transition', 'trigger': 'compression_breakout', 'participation': 'opening_drive', 'invalidation': 'volatility_recompression', 'risk_model': 'breakout_follow_through', 'exit_family': 'trailing_atr', 'time_stop_bars': 24, 'session_filter': 'any_session'}",7969b68f1c85c53d2040
s70_f7b31c27a441669c,liquidity_sweep_reversal,liquidity_sweep_reversal,4h,transition,pool_violation_reclaim,flow_exhaustion_confirm,delayed_reclaim,delayed_reclaim,failed_reclaim,sweep_reversal,breakeven_then_fixed,8,session_extremes,"['liquidity_map', 'flow_regime_engine', 'trade_geometry_layer']",0.28,924e9b3ec18d14473f4b,0.83,0.692727,0.525,mechanism_generator,"{'context': 'transition', 'trigger': 'pool_violation_reclaim', 'participation': 'delayed_reclaim', 'invalidation': 'failed_reclaim', 'risk_model': 'sweep_reversal', 'exit_family': 'breakeven_then_fixed', 'time_stop_bars': 8, 'session_filter': 'session_extremes'}",924e9b3ec18d14473f4b
s70_f8f83b798ebe065f,liquidity_sweep_reversal,liquidity_sweep_reversal,1h,range,pool_violation_reclaim,rejection_close_confirm,wick_rejection,wick_rejection,failed_reclaim,sweep_reversal,breakeven_then_fixed,6,any_session,"['liquidity_map', 'flow_regime_engine', 'trade_geometry_layer']",0.28,38c60d45218fe07397c5,0.83,0.692727,0.6,mechanism_generator,"{'context': 'range', 'trigger': 'pool_violation_reclaim', 'participation': 'wick_rejection', 'invalidation': 'failed_reclaim', 'risk_model': 'sweep_reversal', 'exit_family': 'breakeven_then_fixed', 'time_stop_bars': 6, 'session_filter': 'any_session'}",38c60d45218fe07397c5
s70_fa816b00b0574037,failed_breakout_reversal,failed_breakout_reversal,2h,transition,failed_breakout_snapback,reclaim_confirm,snapback_entry,snapback_entry,breakout_reacceptance,failed_breakout_reversal,breakeven_then_fixed,10,any_session,"['liquidity_map', 'volatility_regime_engine', 'flow_regime_engine']",0.35,d4f09b44749dbeab92af,0.83,0.692727,0.35,mechanism_generator,"{'context': 'transition', 'trigger': 'failed_breakout_snapback', 'participation': 'snapback_entry', 'invalidation': 'breakout_reacceptance', 'risk_model': 'failed_breakout_reversal', 'exit_family': 'breakeven_then_fixed', 'time_stop_bars': 10, 'session_filter': 'any_session'}",d4f09b44749dbeab92af
s70_01a6e695b13d2f75,structure_pullback_continuation,structure_pullback_continuation,2h,transition,pullback_reclaim,volume_expansion_confirm,aligned_flow,aligned_flow,structure_break,trend_pullback,trailing_atr,8,ldn_ny_overlap,"['structure_engine', 'flow_regime_engine', 'mtf_bias_completion']",0.22,92e88dcac8f2a8f437e9,0.83,0.674545,0.6375,mechanism_generator,"{'context': 'transition', 'trigger': 'pullback_reclaim', 'participation': 'aligned_flow', 'invalidation': 'structure_break', 'risk_model': 'trend_pullback', 'exit_family': 'trailing_atr', 'time_stop_bars': 8, 'session_filter': 'ldn_ny_overlap'}",92e88dcac8f2a8f437e9
s70_08952366dcc10a18,squeeze_flow_breakout,squeeze_flow_breakout,4h,transition,compression_breakout,flow_burst_confirm,breakout_chase,breakout_chase,volatility_recompression,breakout_follow_through,trailing_atr,16,any_session,"['volatility_regime_engine', 'flow_regime_engine', 'mtf_bias_completion']",0.24,ee5b90570960334f6710,0.83,0.674545,0.3625,mechanism_generator,"{'context': 'transition', 'trigger': 'compression_breakout', 'participation': 'breakout_chase', 'invalidation': 'volatility_recompression', 'risk_model': 'breakout_follow_through', 'exit_family': 'trailing_atr', 'time_stop_bars': 16, 'session_filter': 'any_session'}",ee5b90570960334f6710
s70_1531c07582c1a655,liquidity_sweep_reversal,liquidity_sweep_reversal,2h,liquidity_rotation,pool_violation_reclaim,flow_exhaustion_confirm,close_back_inside,close_back_inside,flow_reversal,sweep_reversal,fixed_rr,4,session_extremes,"['liquidity_map', 'flow_regime_engine', 'trade_geometry_layer']",0.28,8bc2437a4d85cbee38c5,0.83,0.674545,0.4875,mechanism_generator,"{'context': 'liquidity_rotation', 'trigger': 'pool_violation_reclaim', 'participation': 'close_back_inside', 'invalidation': 'flow_reversal', 'risk_model': 'sweep_reversal', 'exit_family': 'fixed_rr', 'time_stop_bars': 4, 'session_filter': 'session_extremes'}",8bc2437a4d85cbee38c5
s70_201fc35556a7c033,multi_tf_disagreement_repair,multi_tf_disagreement_repair,30m,trend,bias_realignment_break,flow_continuation_confirm,alignment_reclaim,alignment_reclaim,htf_bias_flip,multi_tf_repair,scale_out_then_trail,12,any_session,"['mtf_bias_completion', 'structure_engine', 'flow_regime_engine']",0.26,9086b1e7e7b32d5fccac,0.83,0.674545,0.6375,mechanism_generator,"{'context': 'trend', 'trigger': 'bias_realignment_break', 'participation': 'alignment_reclaim', 'invalidation': 'htf_bias_flip', 'risk_model': 'multi_tf_repair', 'exit_family': 'scale_out_then_trail', 'time_stop_bars': 12, 'session_filter': 'any_session'}",9086b1e7e7b32d5fccac
s70_28db57da4102cc9b,failed_breakout_reversal,failed_breakout_reversal,1h,transition,failed_breakout_snapback,exhaustion_confirm,reclaim_retest,reclaim_retest,trend_continuation,failed_breakout_reversal,fixed_rr,4,any_session,"['liquidity_map', 'volatility_regime_engine', 'flow_regime_engine']",0.35,efd268849dbb80c04667,0.83,0.674545,0.675,mechanism_generator,"{'context': 'transition', 'trigger': 'failed_breakout_snapback', 'participation': 'reclaim_retest', 'invalidation': 'trend_continuation', 'risk_model': 'failed_breakout_reversal', 'exit_family': 'fixed_rr', 'time_stop_bars': 4, 'session_filter': 'any_session'}",efd268849dbb80c04667
s70_36481245634c4b67,liquidity_sweep_reversal,liquidity_sweep_reversal,30m,transition,liquidity_sweep_reclaim,flow_exhaustion_confirm,delayed_reclaim,delayed_reclaim,failed_reclaim,sweep_reversal,breakeven_then_fixed,8,any_session,"['liquidity_map', 'flow_regime_engine', 'trade_geometry_layer']",0.28,393c862d13a2d43dc40b,0.83,0.674545,0.5625,mechanism_generator,"{'context': 'transition', 'trigger': 'liquidity_sweep_reclaim', 'participation': 'delayed_reclaim', 'invalidation': 'failed_reclaim', 'risk_model': 'sweep_reversal', 'exit_family': 'breakeven_then_fixed', 'time_stop_bars': 8, 'session_filter': 'any_session'}",393c862d13a2d43dc40b
s70_39c1e0e7ce024ddf,squeeze_flow_breakout,squeeze_flow_breakout,15m,transition,range_expansion_break,flow_burst_confirm,breakout_chase,breakout_chase,failed_breakout,breakout_follow_through,scale_out_then_trail,24,high_liquidity_hours,"['volatility_regime_engine', 'flow_regime_engine', 'mtf_bias_completion']",0.24,60685bfe380aa34b5e49,0.83,0.674545,0.4375,mechanism_generator,"{'context': 'transition', 'trigger': 'range_expansion_break', 'participation': 'breakout_chase', 'invalidation': 'failed_breakout', 'risk_model': 'breakout_follow_through', 'exit_family': 'scale_out_then_trail', 'time_stop_bars': 24, 'session_filter': 'high_liquidity_hours'}",60685bfe380aa34b5e49
s70_3ab2c469b96893fb,volatility_regime_transition,volatility_regime_transition,2h,transition,compression_to_expansion,momentum_slope_confirm,confirmation_break,confirmation_break,failed_expansion,vol_transition,trailing_atr,20,high_liquidity_hours,"['volatility_regime_engine', 'structure_engine']",0.3,d6ef6eff27c5434e7828,0.83,0.674545,0.35,mechanism_generator,"{'context': 'transition', 'trigger': 'compression_to_expansion', 'participation': 'confirmation_break', 'invalidation': 'failed_expansion', 'risk_model': 'vol_transition', 'exit_family': 'trailing_atr', 'time_stop_bars': 20, 'session_filter': 'high_liquidity_hours'}",d6ef6eff27c5434e7828
s70_3c45e49218513edd,funding_oi_imbalance_reversion,funding_oi_imbalance_reversion,4h,crowding,oi_divergence_revert,sentiment_reversal_confirm,delayed_reversal,delayed_reversal,trend_resume,crowding_reversion,fixed_rr,12,any_session,"['crowding_layer', 'flow_regime_engine']",0.48,49c1af50743a73d342d9,0.83,0.674545,0.425,mechanism_generator,"{'context': 'crowding', 'trigger': 'oi_divergence_revert', 'participation': 'delayed_reversal', 'invalidation': 'trend_resume', 'risk_model': 'crowding_reversion', 'exit_family': 'fixed_rr', 'time_stop_bars': 12, 'session_filter': 'any_session'}",49c1af50743a73d342d9
s70_3c9126bb34e60e96,volatility_regime_transition,volatility_regime_transition,15m,vol_shock,compression_to_expansion,momentum_slope_confirm,retest_break,retest_break,recompression,vol_transition,time_exit,8,high_liquidity_hours,"['volatility_regime_engine', 'structure_engine']",0.3,892e777d42499c0a5b68,0.83,0.674545,0.4,mechanism_generator,"{'context': 'vol_shock', 'trigger': 'compression_to_expansion', 'participation': 'retest_break', 'invalidation': 'recompression', 'risk_model': 'vol_transition', 'exit_family': 'time_exit', 'time_stop_bars': 8, 'session_filter': 'high_liquidity_hours'}",892e777d42499c0a5b68
s70_3d77ed962155fbff,liquidity_sweep_reversal,liquidity_sweep_reversal,1h,range,pool_violation_reclaim,flow_exhaustion_confirm,delayed_reclaim,delayed_reclaim,failed_reclaim,sweep_reversal,fixed_rr,6,session_extremes,"['liquidity_map', 'flow_regime_engine', 'trade_geometry_layer']",0.28,7d1ccbf2a1330ef3ac1b,0.83,0.674545,0.5375,mechanism_generator,"{'context': 'range', 'trigger': 'pool_violation_reclaim', 'participation': 'delayed_reclaim', 'invalidation': 'failed_reclaim', 'risk_model': 'sweep_reversal', 'exit_family': 'fixed_rr', 'time_stop_bars': 6, 'session_filter': 'session_extremes'}",7d1ccbf2a1330ef3ac1b
s70_4f163820c04273c6,volatility_regime_transition,volatility_regime_transition,4h,transition,vol_regime_reclaim,momentum_slope_confirm,confirmation_break,confirmation_break,recompression,vol_transition,time_exit,20,any_session,"['volatility_regime_engine', 'structure_engine']",0.3,fc24c4bdfebd4c47488c,0.83,0.674545,0.6875,mechanism_generator,"{'context': 'transition', 'trigger': 'vol_regime_reclaim', 'participation': 'confirmation_break', 'invalidation': 'recompression', 'risk_model': 'vol_transition', 'exit_family': 'time_exit', 'time_stop_bars': 20, 'session_filter': 'any_session'}",fc24c4bdfebd4c47488c
s70_5c260478686129dd,multi_tf_disagreement_repair,multi_tf_disagreement_repair,4h,transition,bias_realignment_break,flow_continuation_confirm,alignment_reclaim,alignment_reclaim,misalignment_persists,multi_tf_repair,scale_out_then_trail,8,any_session,"['mtf_bias_completion', 'structure_engine', 'flow_regime_engine']",0.26,913481d19617a913cee9,0.83,0.674545,0.5875,mechanism_generator,"{'context': 'transition', 'trigger': 'bias_realignment_break', 'participation': 'alignment_reclaim', 'invalidation': 'misalignment_persists', 'risk_model': 'multi_tf_repair', 'exit_family': 'scale_out_then_trail', 'time_stop_bars': 8, 'session_filter': 'any_session'}",913481d19617a913cee9
s70_5efe1f678d784fc6,liquidity_sweep_reversal,liquidity_sweep_reversal,15m,transition,pool_violation_reclaim,flow_exhaustion_confirm,delayed_reclaim,delayed_reclaim,flow_reversal,sweep_reversal,fixed_rr,8,session_extremes,"['liquidity_map', 'flow_regime_engine', 'trade_geometry_layer']",0.28,6be3af741822ba0acb4e,0.83,0.674545,0.5875,mechanism_generator,"{'context': 'transition', 'trigger': 'pool_violation_reclaim', 'participation': 'delayed_reclaim', 'invalidation': 'flow_reversal', 'risk_model': 'sweep_reversal', 'exit_family': 'fixed_rr', 'time_stop_bars': 8, 'session_filter': 'session_extremes'}",6be3af741822ba0acb4e
s70_6d3d3be292aa7afe,volatility_regime_transition,volatility_regime_transition,30m,vol_shock,vol_regime_reclaim,momentum_slope_confirm,retest_break,retest_break,recompression,vol_transition,trailing_atr,8,any_session,"['volatility_regime_engine', 'structure_engine']",0.3,c79be44f5f522c543559,0.83,0.674545,0.375,mechanism_generator,"{'context': 'vol_shock', 'trigger': 'vol_regime_reclaim', 'participation': 'retest_break', 'invalidation': 'recompression', 'risk_model': 'vol_transition', 'exit_family': 'trailing_atr', 'time_stop_bars': 8, 'session_filter': 'any_session'}",c79be44f5f522c543559
s70_75ee9a93c2ccd822,structure_pullback_continuation,structure_pullback_continuation,4h,transition,micro_break_reclaim,volume_expansion_confirm,aligned_flow,aligned_flow,structure_break,trend_pullback,scale_out_then_trail,8,any_session,"['structure_engine', 'flow_regime_engine', 'mtf_bias_completion']",0.22,7c80d25d71b820e040d6,0.83,0.674545,0.6125,mechanism_generator,"{'context': 'transition', 'trigger': 'micro_break_reclaim', 'participation': 'aligned_flow', 'invalidation': 'structure_break', 'risk_model': 'trend_pullback', 'exit_family': 'scale_out_then_trail', 'time_stop_bars': 8, 'session_filter': 'any_session'}",7c80d25d71b820e040d6
s70_80d23462e4824c24,squeeze_flow_breakout,squeeze_flow_breakout,2h,vol_shock,range_expansion_break,flow_burst_confirm,breakout_chase,breakout_chase,volatility_recompression,breakout_follow_through,scale_out_then_trail,16,high_liquidity_hours,"['volatility_regime_engine', 'flow_regime_engine', 'mtf_bias_completion']",0.24,3295182dedc91af3e978,0.83,0.674545,0.3875,mechanism_generator,"{'context': 'vol_shock', 'trigger': 'range_expansion_break', 'participation': 'breakout_chase', 'invalidation': 'volatility_recompression', 'risk_model': 'breakout_follow_through', 'exit_family': 'scale_out_then_trail', 'time_stop_bars': 16, 'session_filter': 'high_liquidity_hours'}",3295182dedc91af3e978
s70_8353443731715265,structure_pullback_continuation,structure_pullback_continuation,30m,trend,pullback_reclaim,volume_expansion_confirm,aligned_flow,aligned_flow,failed_reclaim,trend_pullback,trailing_atr,12,ldn_ny_overlap,"['structure_engine', 'flow_regime_engine', 'mtf_bias_completion']",0.22,1c7d74e358ff61161a30,0.83,0.674545,0.6875,mechanism_generator,"{'context': 'trend', 'trigger': 'pullback_reclaim', 'participation': 'aligned_flow', 'invalidation': 'failed_reclaim', 'risk_model': 'trend_pullback', 'exit_family': 'trailing_atr', 'time_stop_bars': 12, 'session_filter': 'ldn_ny_overlap'}",1c7d74e358ff61161a30
s70_841958b6e9d16f3b,funding_oi_imbalance_reversion,funding_oi_imbalance_reversion,2h,crowding,funding_flush_reversion,sentiment_reversal_confirm,delayed_reversal,delayed_reversal,trend_resume,crowding_reversion,time_exit,12,high_liquidity_hours,"['crowding_layer', 'flow_regime_engine']",0.48,a7f902c6ea5df653bb1a,0.83,0.674545,0.45,mechanism_generator,"{'context': 'crowding', 'trigger': 'funding_flush_reversion', 'participation': 'delayed_reversal', 'invalidation': 'trend_resume', 'risk_model': 'crowding_reversion', 'exit_family': 'time_exit', 'time_stop_bars': 12, 'session_filter': 'high_liquidity_hours'}",a7f902c6ea5df653bb1a
s70_9ac9bf454fa90022,exhaustion_mean_reversion,exhaustion_mean_reversion,1h,range,stretch_extreme_revert,flow_exhaustion_confirm,close_reclaim,close_reclaim,trend_resume,mean_reversion,time_exit,8,any_session,"['flow_regime_engine', 'trade_geometry_layer']",0.4,9b05c0ea3448db5bceec,0.83,0.674545,0.575,mechanism_generator,"{'context': 'range', 'trigger': 'stretch_extreme_revert', 'participation': 'close_reclaim', 'invalidation': 'trend_resume', 'risk_model': 'mean_reversion', 'exit_family': 'time_exit', 'time_stop_bars': 8, 'session_filter': 'any_session'}",9b05c0ea3448db5bceec
s70_9d4e552a48a0591c,liquidity_sweep_reversal,liquidity_sweep_reversal,2h,range,liquidity_sweep_reclaim,flow_exhaustion_confirm,close_back_inside,close_back_inside,flow_reversal,sweep_reversal,breakeven_then_fixed,6,any_session,"['liquidity_map', 'flow_regime_engine', 'trade_geometry_layer']",0.28,8d24f4cc7134e59c205e,0.83,0.674545,0.5125,mechanism_generator,"{'context': 'range', 'trigger': 'liquidity_sweep_reclaim', 'participation': 'close_back_inside', 'invalidation': 'flow_reversal', 'risk_model': 'sweep_reversal', 'exit_family': 'breakeven_then_fixed', 'time_stop_bars': 6, 'session_filter': 'any_session'}",8d24f4cc7134e59c205e
s70_a5ebcf7a4cdfdeb6,multi_tf_disagreement_repair,multi_tf_disagreement_repair,2h,transition,htf_ltf_disagreement_repair,flow_continuation_confirm,alignment_reclaim,alignment_reclaim,htf_bias_flip,multi_tf_repair,trailing_atr,8,ldn_ny_overlap,"['mtf_bias_completion', 'structure_engine', 'flow_regime_engine']",0.26,22481747d20482b112b7,0.83,0.674545,0.6125,mechanism_generator,"{'context': 'transition', 'trigger': 'htf_ltf_disagreement_repair', 'participation': 'alignment_reclaim', 'invalidation': 'htf_bias_flip', 'risk_model': 'multi_tf_repair', 'exit_family': 'trailing_atr', 'time_stop_bars': 8, 'session_filter': 'ldn_ny_overlap'}",22481747d20482b112b7
s70_aa8a196db5d8531e,squeeze_flow_breakout,squeeze_flow_breakout,1h,vol_shock,compression_breakout,flow_burst_confirm,breakout_chase,breakout_chase,failed_breakout,breakout_follow_through,trailing_atr,24,any_session,"['volatility_regime_engine', 'flow_regime_engine', 'mtf_bias_completion']",0.24,4dc07a650972ea89c741,0.83,0.674545,0.4125,mechanism_generator,"{'context': 'vol_shock', 'trigger': 'compression_breakout', 'participation': 'breakout_chase', 'invalidation': 'failed_breakout', 'risk_model': 'breakout_follow_through', 'exit_family': 'trailing_atr', 'time_stop_bars': 24, 'session_filter': 'any_session'}",4dc07a650972ea89c741
